rpm,omega_rad_s,x_position_m,y_line_m,ap_stable_mm,max_abs_w_m,rms_w_m,rms_w_previous_window_m,rms_w_last_window_m,rms_growth_ratio,sim_steps,sim_time_s,termination_reason,stable_at_boundary,unstable_ap_mm,unstable_max_abs_w_m
400.0,41.88790204786391,1.0,0.2,0.13124999999999998,0.0048224560042230144,0.0020172702387083225,0.002078251739637738,0.00203949518779523,0.9813513680256736,4000,1.9999999999998352,,True,0.15,0.009548132223545261
590.9090909090909,61.87985529798077,1.0,0.2,0.15,0.006138692838652313,0.002451457101631852,0.0024744545900441195,0.0024314637698843265,0.9826261430164186,4000,1.9999999999998352,,True,0.16875,0.01
781.8181818181819,81.87180854809763,1.0,0.2,0.1875,0.00768310603420209,0.0030440316538987056,0.0031188820048910835,0.002969708270923748,0.9521707670462047,4000,1.9999999999998352,,True,0.20625,0.01
972.7272727272726,101.8637617982145,1.0,0.2,0.1875,0.008259216567726779,0.0038779511270965097,0.004120858505195488,0.00383387161067256,0.9303574985258287,4000,1.9999999999998352,,True,0.20625,0.01
1163.6363636363635,121.85571504833136,1.0,0.2,0.16875,0.009039243885244899,0.004409162639281759,0.004413667732344799,0.004359899963810217,0.9878178939160839,4000,1.9999999999998352,,True,0.1875,0.009517858599115959
1354.5454545454545,141.84766829844824,1.0,0.2,0.15,0.009496950891038735,0.004035197209295176,0.004026677881545105,0.004061462492643356,1.0086385382991954,4000,1.9999999999998352,,True,0.16875,0.009998847824097011
1545.4545454545455,161.8396215485651,1.0,0.2,0.11249999999999999,0.009344091449301354,0.005413178830077808,0.005579763587146425,0.005557074758290514,0.9959337293593985,4000,1.9999999999998352,,True,0.13124999999999998,0.009573388815829066
1736.3636363636363,181.83157479868197,1.0,0.2,0.075,0.00872068631565497,0.005101151098669332,0.0054023900790107,0.0053691886800418765,0.9938543129090553,4000,1.9999999999998352,,True,0.09375,0.009587587621592654
1927.2727272727273,201.82352804879883,1.0,0.2,0.056249999999999994,0.00836804724997838,0.004802655862276516,0.00531219402536739,0.0052797090389560325,0.9938848268236756,4000,1.9999999999998352,,True,0.075,0.009559101858373036
2118.181818181818,221.81548129891567,1.0,0.2,0.056249999999999994,0.008965438416013792,0.005123168326858811,0.005722714331948359,0.005674803076806052,0.9916278792958734,4000,1.9999999999998352,,True,0.075,0.01
2309.090909090909,241.80743454903256,1.0,0.2,0.0375,0.007333397087024767,0.0035465080437671755,0.004768358697608409,0.004772721786465251,1.0009150085246377,4000,1.9999999999998352,,True,0.056249999999999994,0.009503710271882045
2500.0,261.79938779914943,1.0,0.2,0.0375,0.0075493000288782705,0.003474651322538457,0.004873870245080044,0.004930475129190195,1.0116139497491325,4000,1.9999999999998352,,True,0.056249999999999994,0.01
